,Unnamed: 0,Filenames,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
270,270,003689.jpg,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
271,271,000758.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
272,272,002728.jpg,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
273,273,004059.jpg,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
274,274,008629.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,275,000260.jpg,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
276,276,005427.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
277,277,009873.jpg,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
278,278,008619.jpg,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
279,279,003563.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,280,005286.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
281,281,002438.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
282,282,000870.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
283,283,002752.jpg,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
284,284,009752.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
285,285,007253.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
286,286,000004.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287,287,007405.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
288,288,007587.jpg,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1
289,289,005182.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,290,004172.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
291,291,001305.jpg,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
292,292,003206.jpg,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
293,293,007880.jpg,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
294,294,003191.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
295,295,007175.jpg,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
296,296,004795.jpg,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
297,297,002671.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
298,298,008977.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
299,299,007083.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,300,002085.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
301,301,007014.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,302,000869.jpg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
303,303,009786.jpg,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
304,304,005670.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
305,305,007179.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
306,306,002948.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
307,307,003687.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
308,308,004243.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
309,309,002451.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
310,310,005044.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
311,311,006812.jpg,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
312,312,007347.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
313,313,002203.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
314,314,001447.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
315,315,008981.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
316,316,008631.jpg,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
317,317,009344.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
318,318,005125.jpg,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
319,319,007502.jpg,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
320,320,008516.jpg,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
321,321,002072.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,322,004590.jpg,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
323,323,008703.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
324,324,009909.jpg,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
325,325,009302.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326,326,002133.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
327,327,007316.jpg,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
328,328,004819.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
329,329,002113.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
330,330,009304.jpg,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
331,331,006582.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
332,332,003832.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
333,333,002825.jpg,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
334,334,004545.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,335,005635.jpg,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
336,336,000990.jpg,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
337,337,006452.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
338,338,005929.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,339,009284.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,340,007573.jpg,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
341,341,009075.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342,342,003097.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
343,343,009381.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
344,344,003742.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
345,345,007922.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346,346,004554.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
347,347,008696.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
348,348,008347.jpg,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349,349,005835.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350,350,008383.jpg,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
351,351,004666.jpg,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
352,352,005944.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
353,353,007317.jpg,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
354,354,004098.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,355,000087.jpg,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
356,356,001507.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,357,000011.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
358,358,003720.jpg,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
359,359,008298.jpg,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
360,360,000199.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
361,361,008616.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
362,362,006941.jpg,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
363,363,007955.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
364,364,007930.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
365,365,006991.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
366,366,006420.jpg,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
367,367,006872.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
368,368,002486.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
369,369,007119.jpg,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
370,370,004053.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
371,371,001210.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,372,006586.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,373,005580.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
374,374,000148.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,375,001459.jpg,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
376,376,004575.jpg,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0
377,377,008400.jpg,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
378,378,006145.jpg,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
379,379,007321.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
380,380,009243.jpg,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
381,381,000348.jpg,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
382,382,005717.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
383,383,003448.jpg,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
384,384,006729.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
385,385,004176.jpg,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
386,386,002084.jpg,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
387,387,006642.jpg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
388,388,001573.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
389,389,002797.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
390,390,007309.jpg,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
391,391,006489.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
392,392,007972.jpg,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
393,393,002379.jpg,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
394,394,007060.jpg,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
395,395,007371.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
396,396,002839.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397,397,007674.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
398,398,001267.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
399,399,006182.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,400,005945.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
401,401,001500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
402,402,009301.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
403,403,003060.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1
404,404,002388.jpg,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
405,405,001181.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,406,009489.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407,407,004236.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
408,408,007471.jpg,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0
409,409,004824.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
410,410,007137.jpg,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
411,411,009441.jpg,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
412,412,004593.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,413,002026.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
414,414,000706.jpg,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
415,415,002160.jpg,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,416,005936.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
417,417,002148.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
418,418,003543.jpg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
419,419,009646.jpg,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
420,420,009535.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
421,421,002895.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,422,005775.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
423,423,005452.jpg,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
424,424,008546.jpg,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
425,425,003079.jpg,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
426,426,001569.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
427,427,009578.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
428,428,004382.jpg,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
429,429,003221.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
430,430,000442.jpg,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
431,431,008736.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432,432,006016.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
433,433,008924.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
434,434,008238.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0
435,435,000473.jpg,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
436,436,009769.jpg,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
437,437,005748.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
438,438,006500.jpg,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
439,439,003731.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
440,440,000716.jpg,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0
441,441,008590.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
442,442,008439.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
443,443,002617.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
444,444,009095.jpg,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
445,445,003901.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
446,446,003055.jpg,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
447,447,004442.jpg,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
448,448,002929.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
449,449,003418.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
450,450,000092.jpg,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
451,451,006771.jpg,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
452,452,005882.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
453,453,005399.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
454,454,003486.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
455,455,009742.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
456,456,005855.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
457,457,003908.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
458,458,009727.jpg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
459,459,005490.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,460,006003.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
461,461,008227.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
462,462,001016.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
463,463,000366.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
464,464,006457.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465,465,003823.jpg,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
466,466,005692.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
467,467,008321.jpg,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
468,468,004289.jpg,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
469,469,003040.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
470,470,003938.jpg,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
471,471,000942.jpg,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1
472,472,001242.jpg,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
473,473,008868.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
474,474,004696.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
475,475,004395.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,476,005688.jpg,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
477,477,006502.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
478,478,006544.jpg,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
479,479,009643.jpg,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0
480,480,004183.jpg,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
481,481,009539.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,482,000286.jpg,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
483,483,000014.jpg,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
484,484,006227.jpg,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
485,485,008623.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
486,486,009014.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
487,487,006639.jpg,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
488,488,000703.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
489,489,005317.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
490,490,008869.jpg,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0
491,491,001566.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
492,492,003297.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
493,493,000452.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
494,494,005100.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
495,495,003387.jpg,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
496,496,009525.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
497,497,009782.jpg,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
498,498,006804.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
499,499,006705.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
500,500,007400.jpg,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1
501,501,000578.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
502,502,000819.jpg,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
503,503,008350.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
504,504,008006.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
505,505,004335.jpg,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
506,506,006778.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
507,507,003062.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
508,508,000346.jpg,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0
509,509,001998.jpg,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
510,510,000569.jpg,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
511,511,002216.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
512,512,001382.jpg,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
513,513,008165.jpg,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
514,514,004276.jpg,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0
515,515,004561.jpg,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516,516,006787.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
517,517,006106.jpg,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
518,518,004582.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
519,519,006378.jpg,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1
520,520,008399.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
521,521,006904.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
522,522,004534.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
523,523,005041.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
524,524,005422.jpg,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1
525,525,007379.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
526,526,009404.jpg,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
527,527,007142.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
528,528,008786.jpg,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
529,529,004083.jpg,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
530,530,003238.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
531,531,003571.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
532,532,008825.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1
533,533,000098.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
534,534,007681.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
535,535,006504.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
536,536,007952.jpg,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0
537,537,000291.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
538,538,008304.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
539,539,001295.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
540,540,008178.jpg,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1
541,541,003829.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
